@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {happy,sad,angry,calm,fearful,neutral}

@DATA
0.068705,0.013704,2.979480,0.200606,0.193169,0.926985,0.020966,0.123993,-32.629287,0.669536,-0.525970,-0.415725,-0.443699,-0.328468,-0.275183,-0.219387,0.164264,0.099128,0.306409,0.053998,-0.142553,0.007673,0.006506,0.005326,0.006971,0.003604,0.003248,0.018467,0.002761,0.015724,0.014315,0.006204,0.006069,0.013510,0.042475,0.013785,0.402784,0.074818,0.044787,0.493714,0.032104,0.080964,3.272442,0.689851,0.587672,0.524025,0.348470,0.298351,0.369952,0.313260,0.282998,0.247462,0.341160,0.239443,0.229365,0.011280,0.011566,0.004753,0.010102,0.003185,0.004611,0.021310,0.003542,0.018404,0.015557,0.006870,0.007049,0.009771,fearful
0.041526,0.008641,2.997532,0.135231,0.182382,0.340434,0.027901,0.063383,-30.342396,1.615677,0.017469,0.159050,-0.465253,0.131567,0.194574,-0.094503,0.060335,0.013663,-0.170583,0.003560,-0.048534,0.013621,0.002058,0.015993,0.007383,0.010737,0.005813,0.095991,0.002440,0.004797,0.014360,0.019171,0.005206,0.035245,0.044510,0.012478,0.308114,0.054366,0.031358,0.465208,0.027654,0.090805,2.437651,0.685348,0.670007,0.382492,0.495637,0.218854,0.261147,0.229785,0.268922,0.225059,0.222542,0.242750,0.239322,0.018683,0.002631,0.016368,0.013685,0.015737,0.010786,0.059250,0.004508,0.007506,0.020548,0.022679,0.007801,0.015234,fearful
0.080546,0.012752,2.804172,0.230326,0.212957,1.067383,0.008145,0.174608,-33.443791,1.050303,-0.365588,-0.407490,-0.560656,-0.453321,-0.291614,-0.143839,0.113139,0.251476,0.253491,0.002120,-0.119553,0.014192,0.009306,0.005591,0.005217,0.004998,0.006465,0.011642,0.002695,0.016462,0.017980,0.009379,0.011801,0.014755,0.049685,0.012326,0.441766,0.084004,0.039755,0.671788,0.006891,0.117025,3.744005,0.726188,0.563183,0.452401,0.327677,0.271276,0.369924,0.350388,0.284819,0.281289,0.376939,0.234535,0.202331,0.020848,0.016347,0.007328,0.005918,0.006316,0.009259,0.015013,0.004300,0.025087,0.023524,0.008718,0.014555,0.011011,fearful
0.061884,0.009240,2.826003,0.233554,0.241025,0.561133,0.009966,0.099311,-31.920540,2.004402,0.161156,0.013103,0.018504,0.163570,0.126803,0.026763,0.032577,0.009522,-0.110023,-0.056979,-0.086913,0.015621,0.002786,0.039864,0.007962,0.006145,0.002475,0.105425,0.001249,0.006301,0.023420,0.027681,0.003327,0.042512,0.056105,0.008967,0.374757,0.063505,0.024658,0.519413,0.008536,0.135333,2.259683,0.713000,0.618746,0.474098,0.446754,0.259059,0.284060,0.218721,0.190096,0.207946,0.206028,0.210694,0.204944,0.022198,0.004918,0.035810,0.009322,0.007600,0.002402,0.041720,0.001528,0.007648,0.023463,0.026842,0.005180,0.016683,fearful
0.070902,0.024391,3.021677,0.243456,0.220112,1.184653,0.011813,0.252267,-31.441702,1.013888,-0.354858,-0.363509,-0.301990,-0.232412,-0.385179,-0.397961,0.194108,0.204899,0.350501,0.049729,-0.192711,0.011027,0.003456,0.010387,0.003472,0.002614,0.003485,0.025741,0.001972,0.016527,0.023881,0.006791,0.006816,0.018436,0.046149,0.023087,0.320878,0.079295,0.034055,0.576202,0.013121,0.135354,3.282103,0.741321,0.611010,0.480816,0.364143,0.293143,0.303247,0.322996,0.277844,0.271803,0.432343,0.237687,0.195459,0.018588,0.007107,0.012141,0.005025,0.002453,0.004830,0.032603,0.001803,0.022722,0.024922,0.007306,0.011792,0.015156,fearful
0.049487,0.010258,2.910029,0.222671,0.224956,0.748922,0.016112,0.141892,-33.075032,1.686965,0.168347,0.021478,-0.119207,0.202691,0.068971,-0.035773,0.014033,-0.192749,-0.153152,-0.084905,-0.176151,0.025464,0.001596,0.021269,0.006087,0.005894,0.002244,0.068167,0.001277,0.003230,0.019089,0.033971,0.005064,0.032314,0.048366,0.011942,0.426404,0.086427,0.050504,0.598369,0.038838,0.145962,3.344999,0.657092,0.560408,0.441662,0.360465,0.301819,0.206353,0.267463,0.232929,0.216625,0.217918,0.208430,0.199915,0.027951,0.002094,0.027124,0.008740,0.007260,0.002349,0.047593,0.002312,0.005412,0.018553,0.032490,0.007781,0.013719,fearful
0.045093,0.013070,3.035769,0.175282,0.219680,0.365829,0.016175,0.076215,-32.458538,1.390685,-0.106339,-0.138166,-0.500333,-0.369044,-0.196902,-0.106874,0.292608,0.255598,0.301706,0.129370,-0.166364,0.006080,0.003139,0.014297,0.005184,0.001494,0.001999,0.085028,0.000921,0.008087,0.021297,0.007708,0.004113,0.032139,0.046286,0.015247,0.271762,0.071944,0.038117,0.439281,0.017403,0.105526,3.358238,0.893993,0.605824,0.465940,0.486864,0.318209,0.392867,0.275930,0.343565,0.256185,0.296542,0.237753,0.225650,0.012941,0.005334,0.019298,0.011267,0.001682,0.002672,0.048011,0.001911,0.010625,0.027689,0.011619,0.006895,0.014202,fearful
0.067282,0.008683,3.035324,0.224832,0.230862,1.005792,0.006877,0.183967,-32.349134,1.666268,0.268718,-0.021888,-0.296550,0.165855,0.012047,0.014330,0.110233,-0.065593,-0.101505,-0.044954,-0.033977,0.015490,0.003324,0.029566,0.010977,0.010142,0.005830,0.033764,0.001906,0.007017,0.029849,0.025133,0.005387,0.022151,0.027989,0.008784,0.202374,0.059884,0.031269,0.466279,0.004950,0.084583,2.269230,0.543382,0.510838,0.373075,0.370653,0.255556,0.178358,0.270988,0.269225,0.237753,0.187286,0.199194,0.202772,0.019537,0.002450,0.029541,0.009381,0.010109,0.006421,0.037329,0.001760,0.008910,0.026873,0.022850,0.004071,0.013425,fearful
0.090432,0.018151,2.955967,0.230561,0.236363,0.661982,0.013620,0.086639,-33.328429,1.728850,-0.211543,-0.229010,-0.601895,-0.167831,-0.120066,-0.042611,0.123268,0.273164,0.210474,0.116450,-0.062461,0.010779,0.002546,0.067101,0.004754,0.003971,0.002551,0.048875,0.001484,0.018144,0.024485,0.012600,0.012989,0.036809,0.046999,0.020632,0.359539,0.057724,0.030103,0.477177,0.014279,0.084908,2.487236,0.746760,0.554756,0.413718,0.421933,0.386851,0.388215,0.356802,0.286355,0.252819,0.321289,0.237894,0.226782,0.019298,0.003594,0.059059,0.004544,0.004150,0.002896,0.037689,0.002317,0.027655,0.028091,0.011955,0.024342,0.019582,fearful
0.068283,0.014177,2.789370,0.232558,0.237111,0.672980,0.007952,0.061525,-33.234044,1.929396,0.103634,0.178496,-0.023055,0.023778,0.198672,-0.005001,-0.053989,0.106390,-0.133539,-0.014339,-0.036509,0.013761,0.001287,0.040645,0.009069,0.006978,0.002599,0.074864,0.001403,0.008044,0.022374,0.032212,0.004946,0.034128,0.042188,0.015675,0.388694,0.058028,0.038552,0.482944,0.005437,0.065309,3.013959,0.708128,0.629493,0.391744,0.383203,0.255605,0.300412,0.276180,0.263019,0.173034,0.187959,0.184306,0.199468,0.021680,0.001884,0.037656,0.013387,0.006805,0.002401,0.060714,0.001777,0.011135,0.019166,0.027777,0.006443,0.016795,fearful
0.037320,0.010595,2.952987,0.122679,0.172027,0.321186,0.034164,0.061658,-33.255253,1.371232,-0.187676,-0.196969,-0.293152,-0.104021,-0.157563,-0.187194,0.092492,0.224113,0.128086,0.049250,-0.107317,0.004654,0.002372,0.010291,0.003668,0.004386,0.005237,0.097431,0.001584,0.015553,0.013013,0.010639,0.007025,0.037391,0.040849,0.011849,0.423175,0.058190,0.048839,0.370118,0.033610,0.075177,3.436841,0.487376,0.647563,0.440719,0.373093,0.260929,0.316818,0.374931,0.245218,0.384806,0.271250,0.186170,0.187559,0.007759,0.003698,0.019355,0.006134,0.009330,0.010893,0.053064,0.003205,0.019080,0.022140,0.021393,0.010553,0.015961,fearful
0.053827,0.013112,2.713002,0.265369,0.246280,0.779375,0.008906,0.139117,-33.995601,1.916159,0.175668,0.045363,-0.004562,0.182144,0.145520,0.029656,0.086784,0.006077,-0.066962,-0.003000,-0.089249,0.009020,0.001621,0.032085,0.008249,0.006753,0.003452,0.097015,0.002247,0.009609,0.017158,0.025276,0.004082,0.037518,0.048046,0.014732,0.399647,0.069331,0.035095,0.540859,0.006580,0.132837,2.539383,0.780677,0.680525,0.515807,0.376173,0.281966,0.304936,0.208398,0.214659,0.209980,0.177792,0.183588,0.225361,0.015936,0.003260,0.030829,0.012150,0.009023,0.004976,0.050510,0.005121,0.012614,0.017994,0.026199,0.008320,0.012970,fearful
0.082491,0.018658,2.924839,0.248341,0.219303,1.339676,0.007614,0.227933,-32.439538,1.011287,-0.225545,-0.354704,-0.407930,-0.152596,-0.333624,-0.212377,-0.035640,0.118110,0.357383,0.066054,-0.060160,0.006103,0.004230,0.008481,0.004684,0.005218,0.006833,0.018049,0.004608,0.014649,0.017850,0.009160,0.010719,0.013845,0.046710,0.020738,0.376549,0.068213,0.034152,0.497983,0.005303,0.108863,3.369230,0.599442,0.648414,0.537888,0.396187,0.349376,0.304580,0.292781,0.274554,0.300872,0.326079,0.262846,0.204431,0.008888,0.008880,0.013475,0.003786,0.004438,0.011553,0.022623,0.006266,0.015456,0.022456,0.008459,0.019877,0.008209,fearful
0.029382,0.008692,3.078499,0.148590,0.211124,0.250452,0.010382,0.044533,-32.132796,1.764591,0.132161,-0.025595,-0.129927,0.200315,0.111185,-0.011150,0.023375,-0.063152,-0.038105,-0.037791,-0.160239,0.014229,0.001236,0.009841,0.007192,0.003860,0.002543,0.099901,0.000982,0.006119,0.023431,0.020926,0.005212,0.037793,0.027176,0.011057,0.310680,0.039846,0.037293,0.258492,0.010984,0.048572,3.689826,0.858202,0.635350,0.519664,0.462814,0.293655,0.217798,0.273996,0.241717,0.208134,0.182062,0.186416,0.248115,0.020508,0.001766,0.011347,0.010343,0.005954,0.005395,0.044881,0.001890,0.009677,0.027034,0.021633,0.010351,0.011120,fearful
0.064364,0.019918,2.959851,0.200421,0.200341,0.858450,0.018524,0.131343,-33.191621,1.327119,-0.307318,-0.282750,-0.508098,-0.197977,-0.347707,-0.207938,0.212100,0.163169,0.440629,0.014487,-0.017769,0.009198,0.003735,0.004146,0.002553,0.005115,0.006166,0.024981,0.001230,0.013505,0.028344,0.008420,0.015180,0.020091,0.054578,0.019523,0.385259,0.093379,0.052578,0.586456,0.034536,0.104554,3.722950,0.687124,0.651889,0.414379,0.420723,0.375964,0.368978,0.332871,0.285813,0.281358,0.315922,0.194757,0.185890,0.014537,0.004725,0.003827,0.002217,0.004588,0.012351,0.021731,0.001491,0.022563,0.028374,0.009083,0.024298,0.014015,fearful
0.050642,0.012634,3.027555,0.157428,0.200531,0.436076,0.016753,0.069711,-31.248302,2.039270,0.092526,0.278652,-0.283337,-0.015021,0.250041,-0.083745,-0.055547,-0.045585,-0.069732,-0.058296,0.032147,0.023681,0.001311,0.037404,0.005630,0.009155,0.002825,0.062120,0.001601,0.005427,0.030870,0.037400,0.004019,0.036571,0.032398,0.014151,0.246022,0.043875,0.033746,0.343418,0.014653,0.059828,2.123755,0.631471,0.693824,0.411134,0.397870,0.287024,0.309626,0.303978,0.222981,0.217783,0.219157,0.219929,0.236953,0.033939,0.001892,0.030364,0.006982,0.012350,0.002524,0.043692,0.002210,0.007137,0.032419,0.031883,0.005878,0.015301,fearful
0.058080,0.013022,2.903100,0.224200,0.231911,0.609575,0.007630,0.081712,-32.315151,1.551215,-0.065681,0.021969,-0.416821,0.181576,0.180135,0.077181,0.046894,0.049023,-0.048419,-0.143373,-0.027547,0.012894,0.003656,0.045213,0.014561,0.004794,0.003878,0.091028,0.001291,0.006267,0.014363,0.020828,0.008937,0.038462,0.029996,0.011472,0.300782,0.063118,0.032931,0.448831,0.004918,0.073665,2.876968,0.709778,0.665421,0.478058,0.560235,0.365199,0.294258,0.260159,0.259321,0.276321,0.230243,0.264476,0.236102,0.017486,0.006164,0.041581,0.020521,0.005394,0.004668,0.056481,0.002208,0.007469,0.016812,0.027030,0.014643,0.017836,fearful
0.038646,0.020703,2.946838,0.174130,0.170886,0.787385,0.021815,0.171728,-33.789562,1.303513,-0.510304,-0.510927,-0.361284,-0.362311,-0.340049,-0.155303,0.164333,0.222676,0.266987,-0.004987,-0.096606,0.009821,0.006718,0.005616,0.002560,0.002151,0.002377,0.044668,0.003743,0.015415,0.020779,0.014163,0.014767,0.026855,0.034117,0.023009,0.355254,0.076461,0.038824,0.548048,0.044629,0.111671,2.445190,0.677119,0.515783,0.335665,0.382477,0.269260,0.251062,0.317355,0.266545,0.240447,0.304025,0.245488,0.179605,0.015172,0.015294,0.013278,0.003268,0.002717,0.002654,0.010387,0.010614,0.021779,0.026456,0.023416,0.020349,0.009579,fearful
0.056565,0.011641,2.805908,0.246558,0.227300,0.829068,0.006424,0.061917,-34.539708,1.319550,0.169083,-0.173945,-0.060700,0.048908,0.198340,-0.034178,-0.074820,0.047998,-0.141083,0.030416,-0.141389,0.013160,0.003597,0.044629,0.007794,0.013339,0.004168,0.029290,0.005403,0.007697,0.016335,0.023072,0.004089,0.023731,0.034160,0.011891,0.349227,0.067680,0.032400,0.434491,0.005164,0.068527,3.304170,0.607743,0.613100,0.453967,0.360175,0.247276,0.310364,0.232554,0.241667,0.257512,0.178868,0.259015,0.243786,0.017871,0.006473,0.042232,0.010442,0.020010,0.003210,0.024269,0.010306,0.012488,0.015642,0.025450,0.006762,0.013665,fearful
0.054195,0.022890,2.824018,0.232622,0.220051,0.813188,0.009003,0.070340,-33.004887,1.108048,-0.449224,-0.250265,-0.251144,-0.347069,-0.153399,-0.371997,0.134212,0.276134,0.294621,0.142447,-0.220485,0.018274,0.005381,0.020058,0.004286,0.007521,0.005794,0.018349,0.002213,0.023480,0.015144,0.008065,0.008940,0.021934,0.030876,0.019559,0.444481,0.074109,0.036987,0.428180,0.007018,0.069907,3.570451,0.649170,0.622219,0.404281,0.428712,0.382703,0.317534,0.420629,0.290486,0.281133,0.339812,0.279628,0.204830,0.028088,0.010939,0.019537,0.004345,0.014542,0.010019,0.017012,0.002297,0.027070,0.021815,0.009966,0.015098,0.012992,fearful
0.060450,0.017853,3.062484,0.210872,0.227303,0.699812,0.008516,0.100650,-32.276848,1.456697,0.187275,0.192622,-0.297327,0.062984,0.220285,0.004242,0.017484,0.041376,-0.088333,0.006679,-0.061499,0.016368,0.001468,0.034760,0.005591,0.005918,0.003065,0.047124,0.003254,0.005375,0.027549,0.033349,0.003495,0.028858,0.042429,0.017188,0.282948,0.061816,0.037380,0.447030,0.010124,0.083876,3.519079,0.689221,0.569443,0.415860,0.442003,0.255839,0.237650,0.245525,0.229518,0.201598,0.233975,0.180136,0.201560,0.024158,0.001286,0.041829,0.005860,0.004561,0.003006,0.034808,0.006095,0.006796,0.023857,0.028323,0.005546,0.013116,fearful
0.066861,0.016386,2.854312,0.221241,0.216230,0.937158,0.011299,0.143500,-32.465308,0.966547,-0.725779,-0.361048,-0.404010,-0.314190,-0.192056,-0.164431,0.136516,0.138168,0.241193,0.177860,-0.143805,0.013592,0.005746,0.006930,0.006288,0.004715,0.004747,0.011179,0.002798,0.014791,0.018968,0.012385,0.011219,0.014835,0.046005,0.024070,0.455162,0.077174,0.038175,0.630098,0.017302,0.114418,3.529988,0.843179,0.659572,0.449227,0.299406,0.350059,0.314257,0.336885,0.267039,0.317685,0.325437,0.260866,0.241560,0.020930,0.009262,0.007149,0.008758,0.004106,0.004696,0.014123,0.003117,0.019214,0.022319,0.016849,0.017336,0.010394,fearful
0.029673,0.017325,2.974784,0.269342,0.232399,0.561393,0.023544,0.043358,-35.929339,1.277855,0.036517,-0.073853,-0.169183,0.042383,0.146748,-0.027577,-0.054623,0.072717,-0.124951,-0.047948,-0.091334,0.015976,0.001775,0.013051,0.010844,0.006761,0.002559,0.055934,0.002681,0.006311,0.019989,0.021631,0.004590,0.027193,0.032449,0.016652,0.359745,0.089840,0.050889,0.459411,0.040427,0.059377,3.765357,0.629536,0.581500,0.277864,0.333972,0.225767,0.308662,0.208562,0.185903,0.185002,0.159462,0.209627,0.223848,0.021875,0.002635,0.015101,0.018255,0.012625,0.002591,0.030643,0.005448,0.007723,0.019793,0.022542,0.007130,0.011406,fearful
0.067544,0.012230,2.832744,0.211993,0.210100,0.886052,0.011228,0.105417,-32.835850,0.796337,-0.511220,-0.253051,-0.390138,-0.348215,-0.284843,-0.251961,0.158674,0.053915,0.318211,0.035937,-0.191710,0.010624,0.004278,0.009210,0.010437,0.003677,0.006647,0.013089,0.003903,0.015327,0.015523,0.007846,0.007384,0.013798,0.036782,0.014406,0.453496,0.066055,0.037897,0.474005,0.015820,0.074539,3.040425,0.754753,0.607545,0.521937,0.369539,0.362427,0.369149,0.351632,0.289396,0.318509,0.375454,0.261087,0.251077,0.013947,0.005339,0.009698,0.015817,0.003314,0.014545,0.017822,0.007085,0.017405,0.017452,0.011242,0.007171,0.009029,fearful
0.057065,0.015168,3.088622,0.148052,0.187017,0.503320,0.009134,0.090758,-29.274722,1.578308,-0.102125,0.103878,-0.479780,0.160689,0.193507,-0.222575,0.005822,-0.079883,-0.160223,-0.006634,-0.222961,0.016341,0.003588,0.013149,0.007170,0.010877,0.005737,0.036962,0.002922,0.008045,0.029048,0.030379,0.006849,0.022567,0.035856,0.016113,0.215173,0.045381,0.028841,0.471103,0.007237,0.084145,2.595174,0.699508,0.655051,0.406136,0.409651,0.245697,0.215465,0.240105,0.237414,0.227690,0.209328,0.229168,0.220566,0.021657,0.005058,0.014569,0.008314,0.013224,0.005642,0.043442,0.003185,0.010836,0.029438,0.030107,0.009848,0.011794,fearful
0.068461,0.016022,2.554193,0.204619,0.191524,0.786243,0.007913,0.109802,-33.643386,0.835045,-0.438635,-0.294049,-0.376568,-0.381161,-0.206255,-0.122487,0.151904,0.192313,0.197851,-0.009778,-0.142888,0.013460,0.006131,0.009649,0.005894,0.005554,0.007500,0.025310,0.002184,0.014265,0.015965,0.008800,0.009600,0.017732,0.049422,0.015932,0.565038,0.097575,0.058522,0.595762,0.005448,0.108903,3.949869,0.751792,0.738452,0.459072,0.359476,0.359925,0.438920,0.371921,0.281542,0.270173,0.371044,0.256821,0.272802,0.024155,0.009164,0.011852,0.006490,0.007586,0.017026,0.027874,0.002499,0.021160,0.019497,0.013516,0.014852,0.013563,fearful
0.059962,0.005430,2.830632,0.229334,0.231644,0.584353,0.009249,0.064056,-33.196325,1.756348,0.249823,-0.050675,0.105170,0.209388,0.080582,0.024485,-0.046679,-0.077769,-0.081228,-0.067807,-0.098338,0.013940,0.002539,0.031647,0.009145,0.006096,0.002205,0.095933,0.001461,0.005495,0.021608,0.027059,0.003955,0.038766,0.051277,0.006142,0.272176,0.064749,0.029692,0.533524,0.008051,0.079345,2.523075,0.774732,0.665925,0.545346,0.389743,0.240331,0.269643,0.190684,0.191068,0.197394,0.174831,0.194365,0.197367,0.017320,0.003619,0.034726,0.012527,0.008233,0.001918,0.039750,0.002322,0.009372,0.019056,0.026522,0.008041,0.013444,fearful
0.071168,0.014926,3.027651,0.249229,0.220969,1.236641,0.010564,0.263737,-32.200301,1.042183,-0.379971,-0.347968,-0.354843,-0.278965,-0.415886,-0.386613,0.175221,0.217217,0.413089,0.018380,-0.195241,0.011536,0.002487,0.004220,0.003092,0.001886,0.004938,0.015644,0.001995,0.014635,0.023387,0.006981,0.007254,0.015157,0.053251,0.013073,0.310263,0.073634,0.033420,0.537647,0.009402,0.143366,3.024112,0.699620,0.562260,0.443114,0.320780,0.291665,0.302610,0.299469,0.314760,0.259680,0.361155,0.216281,0.171707,0.019421,0.003324,0.003547,0.002905,0.001740,0.008235,0.018268,0.002162,0.016833,0.027229,0.009263,0.012563,0.010941,fearful
0.054239,0.009068,2.894104,0.236328,0.242918,0.847677,0.007619,0.172650,-32.650987,1.883545,0.014171,-0.182360,-0.252878,0.245576,0.147746,-0.029844,-0.091200,-0.166727,-0.122889,-0.059248,-0.096154,0.027742,0.001829,0.021182,0.009561,0.007328,0.004721,0.042036,0.002214,0.007383,0.023391,0.026677,0.005369,0.024851,0.046185,0.010603,0.385510,0.064574,0.029194,0.530496,0.005976,0.134466,3.114233,0.735031,0.593348,0.456366,0.378810,0.285364,0.254730,0.216395,0.224926,0.174022,0.190316,0.178389,0.195021,0.035094,0.001782,0.023835,0.009858,0.006333,0.004768,0.034039,0.002844,0.010496,0.022219,0.024515,0.007043,0.011117,fearful
0.055370,0.007572,2.859931,0.202911,0.233835,0.434728,0.027413,0.068389,-33.545874,1.336665,-0.025669,-0.087371,-0.373259,-0.289893,-0.189376,-0.008190,0.283038,0.261261,0.271004,0.133490,-0.160904,0.004444,0.004540,0.033954,0.005420,0.002552,0.002042,0.095383,0.001067,0.005543,0.019543,0.007503,0.004797,0.035763,0.050974,0.010545,0.362717,0.065462,0.037434,0.414945,0.036912,0.083598,2.926968,0.898614,0.577315,0.461857,0.392035,0.335081,0.386217,0.297371,0.317684,0.268143,0.332911,0.213173,0.209329,0.006919,0.009979,0.039924,0.010584,0.004098,0.003216,0.060210,0.002123,0.007302,0.030161,0.008061,0.009738,0.017583,fearful
0.058609,0.009874,2.947922,0.180988,0.217006,0.531242,0.014006,0.091353,-31.276327,1.752713,0.218234,0.155890,-0.523276,0.184114,0.019431,-0.093637,0.217777,-0.109322,-0.052176,-0.119831,-0.046485,0.016748,0.004663,0.017490,0.007501,0.006974,0.003371,0.063328,0.002203,0.005751,0.031247,0.024002,0.007745,0.028222,0.041353,0.009956,0.422633,0.051896,0.035710,0.470449,0.014423,0.086282,2.347520,0.774112,0.534364,0.391930,0.519957,0.263732,0.262550,0.268085,0.256268,0.215572,0.185411,0.243638,0.233507,0.024556,0.008603,0.019990,0.011070,0.007276,0.002984,0.052708,0.005204,0.006031,0.031166,0.024325,0.012136,0.015628,fearful
0.079303,0.021671,2.991299,0.196883,0.220663,0.555424,0.022122,0.070831,-32.457585,1.485204,-0.282666,-0.219107,-0.683372,-0.247935,-0.117100,-0.261480,0.219952,0.336473,0.268293,0.084380,-0.101787,0.010687,0.002615,0.047461,0.003772,0.003115,0.003158,0.027600,0.002418,0.015509,0.026882,0.011959,0.017748,0.029086,0.044781,0.021519,0.409882,0.057523,0.030002,0.449925,0.025591,0.069204,2.447459,0.747272,0.589837,0.366737,0.400233,0.393409,0.327118,0.398219,0.319071,0.262540,0.321110,0.267138,0.200713,0.020683,0.004175,0.036308,0.003381,0.004100,0.007047,0.023914,0.002797,0.021293,0.028647,0.012675,0.029424,0.019269,fearful
0.051526,0.008240,2.863587,0.216503,0.244124,0.402605,0.010407,0.048008,-33.641009,1.898656,0.141419,0.180651,0.002561,0.142676,0.252828,0.008317,-0.016354,0.039238,-0.124372,-0.028028,-0.006073,0.012083,0.001097,0.058717,0.009968,0.005814,0.002560,0.079477,0.001208,0.004436,0.020878,0.031167,0.003134,0.039609,0.036341,0.007688,0.293768,0.055038,0.034504,0.431288,0.006688,0.060110,2.580276,0.604417,0.602306,0.346238,0.327524,0.235175,0.226075,0.215603,0.203494,0.178538,0.199340,0.204982,0.214609,0.018606,0.002306,0.059861,0.012674,0.007452,0.004524,0.049724,0.002010,0.006260,0.019627,0.023994,0.004352,0.014680,fearful
0.050065,0.019896,2.931159,0.150385,0.193135,0.391306,0.024650,0.077942,-30.364461,1.379804,-0.460830,-0.344779,-0.456808,-0.086779,-0.287517,-0.383817,0.160139,0.227825,0.220606,0.114578,-0.121050,0.005803,0.003180,0.013631,0.006140,0.003754,0.005573,0.081148,0.002176,0.022144,0.017502,0.007876,0.007397,0.033470,0.040285,0.024078,0.461955,0.062690,0.032640,0.447863,0.022413,0.079657,3.509415,0.720965,0.606436,0.455722,0.447635,0.350893,0.378928,0.435936,0.259470,0.357090,0.352595,0.223086,0.173145,0.007688,0.003894,0.019439,0.007295,0.007459,0.012836,0.048583,0.002777,0.028753,0.023692,0.012026,0.010609,0.015309,fearful
0.051216,0.014876,2.689885,0.274494,0.251501,0.971548,0.007867,0.263081,-33.315765,2.015545,0.264920,0.164729,-0.136195,0.207310,0.047943,-0.008291,0.073972,-0.042814,0.019096,-0.018920,-0.054576,0.010240,0.001481,0.036834,0.008679,0.006437,0.002303,0.107440,0.002503,0.009960,0.017818,0.022224,0.002956,0.039282,0.032742,0.013119,0.369889,0.060837,0.033482,0.532164,0.006117,0.129874,2.351250,0.558692,0.552751,0.369571,0.409648,0.277000,0.279918,0.244413,0.220507,0.219214,0.159532,0.179914,0.216647,0.015023,0.001847,0.033530,0.011333,0.005485,0.001821,0.067888,0.006991,0.011458,0.017161,0.019412,0.003926,0.017311,fearful
